	group	names	scores	logfoldchanges	pvals	pvals_adj
4409	non_tumor	SLCO5A1	4.0486436	1.4512043	5.1515275623483744e-05	0.0001393539131225893
4410	non_tumor	BICC1	4.047933	1.2398852	5.16718711457254e-05	0.00013974843552895104
4411	non_tumor	ABCF1	4.044035	1.078167	5.2539088874543785e-05	0.00014203474983180535
4412	non_tumor	CADM3	4.0433435	1.5064934	5.269431390586019e-05	0.0001424247644309359
4413	non_tumor	PLPBP	4.0415	1.0474324	5.3110374684400834e-05	0.00014351946988520626
4414	non_tumor	ABCG1	4.040655	0.7762469	5.330210777319899e-05	0.00014400764847974235
4415	non_tumor	SMS	4.040386	1.2217888	5.336325117052077e-05	0.00014414288003209246
4416	non_tumor	ARPC1A	4.039119	0.645262	5.365239484241457e-05	0.00014489379350959996
4417	non_tumor	PAPSS1	4.038735	0.79185516	5.374030679937779e-05	0.0001451010610258231
4418	non_tumor	FBXL3	4.0383697	0.9589589	5.3823949563192124e-05	0.00014529671784472921
4419	non_tumor	DR1	4.035662	0.3958448	5.4448532206680274e-05	0.00014692174000880843
4420	non_tumor	YWHAQ	4.033492	0.25200337	5.495403456447093e-05	0.0001482549898856358
4421	non_tumor	DDX27	4.03113	0.80482614	5.550932413774601e-05	0.00014972197450558678
4422	non_tumor	TRAF3IP1	4.029632	1.2442404	5.5864208669364156e-05	0.00015062897813346933
4423	non_tumor	EPM2AIP1	4.024812	0.79952717	5.702085144237235e-05	0.0001537032407814093
4424	non_tumor	EMP2	4.0212207	1.198758	5.7897279071680124e-05	0.0001560010019431381
4425	non_tumor	COQ2	4.018494	1.1368208	5.8571307898657944e-05	0.0001577844269568406
4426	non_tumor	MAN1A2	4.0162854	1.7869381	5.912261554785385e-05	0.00015923658451947874
4427	non_tumor	BPHL	4.0153446	1.191796	5.93590104252771e-05	0.0001598401527880157
4428	non_tumor	TSC2	4.015229	1.1482018	5.938801817016671e-05	0.0001598851408814886
4429	non_tumor	KCTD15	4.0123487	1.0512061	6.01175895696154e-05	0.00016181578571668274
4430	non_tumor	MAP1A	4.0122337	1.1953721	6.014694822164079e-05	0.0001618612904730615
4431	non_tumor	SDC2	4.011926	1.2636806	6.022530434601642e-05	0.00016203860606282786
4432	non_tumor	PSMA3	4.0107355	0.77009064	6.052984822384663e-05	0.0001628242895723424
4433	non_tumor	DDHD2	4.0097756	1.5279726	6.07765096677536e-05	0.00016343345485567585
4434	non_tumor	UBTD2	4.009756	1.3710871	6.078145259057832e-05	0.00016343345485567585
4435	non_tumor	CORO1B	4.009699	0.95556825	6.079628364294771e-05	0.00016343952322461932
4436	non_tumor	ERCC3	4.009257	1.1108137	6.091010226586839e-05	0.00016371164376587208
4437	non_tumor	DNAJB9	4.006146	1.2636589	6.171751490314091e-05	0.0001658131994028577
4438	non_tumor	CEBPZOS	4.0051665	0.96890044	6.197379042682627e-05	0.00016646731307457901
4439	non_tumor	HINT2	4.004763	1.0864315	6.207960819463667e-05	0.0001667170965524561
4440	non_tumor	MAN1B1	4.004475	0.9295471	6.215529701612273e-05	0.00016688588114347516
4441	non_tumor	LRMDA	4.0015564	0.8345151	6.292722112986259e-05	0.00016892358947665303
4442	non_tumor	NFKBIL1	4.0012107	1.6259246	6.301923184882652e-05	0.00016913565467087488
4443	non_tumor	SHPK	4.0005	1.3334262	6.320876509998274e-05	0.00016960931642641942
4444	non_tumor	RGS11	3.9992902	1.6209756	6.353272605341684e-05	0.0001704434206898477
4445	non_tumor	UBE2J2	3.994835	1.1207806	6.473932754051236e-05	0.00017364460985794052
4446	non_tumor	SCLT1	3.9915318	1.1991258	6.564784326861045e-05	0.00017600880090870433
4447	non_tumor	SDK1	3.9878833	1.5202878	6.666545837378064e-05	0.0001786634284417321
4448	non_tumor	ANKRD37	3.9877295	0.8854878	6.670863112530423e-05	0.00017874227733801366
4449	non_tumor	PDE3A	3.9864237	1.6245724	6.707666925754793e-05	0.00017965434720989244
4450	non_tumor	HSF1	3.9861357	0.8072745	6.715811240853126e-05	0.00017983542337991128
4451	non_tumor	ZNF677	3.9846954	1.3791792	6.756673371667751e-05	0.0001808923593922501
4452	non_tumor	GOLPH3L	3.9840424	0.9744635	6.775274936827776e-05	0.000181353014062783
4453	non_tumor	AMZ2	3.9826214	0.88130105	6.8159283394431e-05	0.00018240361654536016
4454	non_tumor	ZNF76	3.980394	1.2148672	6.880120095827421e-05	0.00018408357555694694
4455	non_tumor	SLC11A2	3.9781277	1.2531673	6.946005214668901e-05	0.0001857466904726811
4456	non_tumor	ERV3-1	3.9778397	0.9165294	6.95442307724552e-05	0.00018591853385034404
4457	non_tumor	SUDS3	3.975132	1.0434703	7.03402415000841e-05	0.00018800790849642055
4458	non_tumor	SOCS2	3.9730196	1.1310952	7.096721987910991e-05	0.00018964472121477604
4459	non_tumor	F10	3.9725778	1.4878169	7.10989819159795e-05	0.00018995777326698903
4460	non_tumor	SCAMP4	3.9725204	0.7651171	7.11161853199742e-05	0.00018996468902363845
4461	non_tumor	RASIP1	3.9682379	2.415924	7.240605464242956e-05	0.00019337043317080326
4462	non_tumor	TTC31	3.9657798	0.8883374	7.315639177529168e-05	0.00019529406044264556
4463	non_tumor	INPP5B	3.9642627	0.81695235	7.362315433869396e-05	0.00019649974539924929
4464	non_tumor	TRIM13	3.9627264	0.8262267	7.409869468654331e-05	0.000197728358352636
4465	non_tumor	ZBED5	3.960806	0.75966156	7.46972056525375e-05	0.00019924364438162989
4466	non_tumor	NR2C2	3.958828	1.3636786	7.531844974692304e-05	0.00020085950139731343
4467	non_tumor	DPP9	3.9559283	0.5851367	7.623804366450922e-05	0.00020327017262590584
4468	non_tumor	TRIM41	3.9556978	1.2370045	7.63115775530351e-05	0.0002034245047240259
4469	non_tumor	KCNQ5	3.9555058	1.3188143	7.637290701881285e-05	0.0002035462467563111
4470	non_tumor	PER1	3.9551024	2.4513404	7.65018506319591e-05	0.00020384810465645843
4471	non_tumor	MED29	3.9542768	1.2368909	7.676652059231154e-05	0.0002045114233775088
4472	non_tumor	PIP5K1A	3.9527981	1.0129983	7.724262913637016e-05	0.0002057376421136351
4473	non_tumor	HAAO	3.9513195	1.109074	7.772152865886337e-05	0.0002069450040428749
4474	non_tumor	NLGN2	3.9513001	1.2879963	7.772776655926414e-05	0.0002069450040428749
4475	non_tumor	KIRREL1	3.9510121	1.6485153	7.782139188583509e-05	0.00020715184348394112
4476	non_tumor	ZNF217	3.948554	1.1698433	7.862467632663297e-05	0.00020924724465470424
4477	non_tumor	IPO9	3.9483619	1.3069999	7.868776194708637e-05	0.00020937226812450945
4478	non_tumor	GDE1	3.946384	0.68260276	7.934033470363924e-05	0.00021101289454487554
4479	non_tumor	FDX2	3.9463649	0.7728814	7.934669536649625e-05	0.00021101289454487554
4480	non_tumor	SPNS2	3.9463456	1.66301	7.935305651141343e-05	0.00021101289454487554
4481	non_tumor	MICAL1	3.9454815	1.1312279	7.963980751997248e-05	0.00021173209616375584
4482	non_tumor	HDDC2	3.944598	1.0196143	7.993394304674941e-05	0.00021246123882088293
4483	non_tumor	METAP2	3.939989	0.37794298	8.148529241345956e-05	0.00021646144099532954
4484	non_tumor	SRSF8	3.939125	1.304953	8.177932070717233e-05	0.0002171981223031929
4485	non_tumor	ANKRD13D	3.9385104	0.65927935	8.198901728138591e-05	0.0002177105713224625
4486	non_tumor	PSMA7	3.9368398	0.25862882	8.256170192238314e-05	0.00021918647908233986
4487	non_tumor	MPP1	3.9362829	1.1249145	8.275343547026952e-05	0.00021965063390699677
4488	non_tumor	PRKDC	3.9345737	1.1896594	8.33444900186795e-05	0.00022117429180538916
4489	non_tumor	PCDHGC4	3.9340744	1.1294007	8.351790922343997e-05	0.00022158925986655903
4490	non_tumor	POMP	3.9331527	0.810777	8.383896404118273e-05	0.00022239568461373329
4491	non_tumor	SEPTIN4	3.930829	1.03416	8.465347344285768e-05	0.0002245104770067872
4492	non_tumor	ST7	3.9249527	3.0014553	8.674680216790462e-05	0.00023001528653170632
4493	non_tumor	COMMD3	3.9201324	1.1213324	8.850029461303031e-05	0.00023461693440346074
4494	non_tumor	RBM19	3.9194412	1.5328311	8.875452040239937e-05	0.0002352429152101115
4495	non_tumor	NUP88	3.9177897	0.97713447	8.936463302537706e-05	0.00023681172274492374
4496	non_tumor	ERICH1	3.9154084	1.0778364	9.025130847698643e-05	0.00023906388986832475
4497	non_tumor	PPP1R37	3.9150627	1.1583706	9.038070805354089e-05	0.0002393472123795261
4498	non_tumor	AP1G1	3.9150243	0.9365632	9.039509659725293e-05	0.0002393472123795261
4499	non_tumor	FAHD2B	3.9141793	0.9123359	9.071219251691095e-05	0.00024013789782786324
4500	non_tumor	NCDN	3.9136033	1.0492004	9.0928996372431e-05	0.00024066281711440809
4501	non_tumor	UNKL	3.912643	1.0464463	9.129142413721093e-05	0.0002415728686757874
4502	non_tumor	IFI27L2	3.9114525	1.0245675	9.174272963409e-05	0.0002427176877231634
4503	non_tumor	TMEM230	3.9104154	0.2386378	9.21375183101875e-05	0.00024371254843219719
4504	non_tumor	NAPRT	3.909724	1.2795953	9.240160158516142e-05	0.00024436134636905964
4505	non_tumor	CSNK2A2	3.9092824	0.88102627	9.257069554406462e-05	0.0002447587267456778
4506	non_tumor	NEK3	3.9091864	1.4777473	9.260749375242687e-05	0.0002448062240785122
4507	non_tumor	SLC16A1	3.9082837	0.6843148	9.29540728505694e-05	0.0002456724357282841
4508	non_tumor	MAFB	3.9075732	0.7875934	9.322777308874049e-05	0.00024634571957866415
4509	non_tumor	RBM12	3.9074965	0.6525064	9.325740784941173e-05	0.0002463739404932223
4510	non_tumor	PXMP2	3.90717	1.0347037	9.338345486204633e-05	0.0002465761904240152
4511	non_tumor	TXNRD2	3.9051151	0.79901886	9.418051040877904e-05	0.00024861053499051784
4512	non_tumor	TSNAX	3.904731	0.99100304	9.433020361954385e-05	0.00024895512419224994
4513	non_tumor	AUH	3.9040973	1.1566256	9.457768873913854e-05	0.0002495576123084293
4514	non_tumor	MYL12B	3.903771	0.82187	9.47054202426107e-05	0.00024984393186796303
4515	non_tumor	MMRN2	3.9001222	1.4964173	9.614413636597859e-05	0.00025358796357244107
4516	non_tumor	SLC25A32	3.8995845	0.851712	9.635789436258062e-05	0.0002541002050973469
4517	non_tumor	ARMH3	3.8983555	1.4231492	9.684817033518193e-05	0.0002553412815449685
4518	non_tumor	CLUH	3.8977985	0.57526946	9.707110121214166e-05	0.00025587713923249186
4519	non_tumor	ZFYVE1	3.8949757	1.472927	9.82086022652099e-05	0.00025882307628613104
4520	non_tumor	IL17RC	3.8946877	1.3545129	9.832537874248792e-05	0.0002590783038505692
4521	non_tumor	LATS2	3.8937273	1.2709236	9.87155811537284e-05	0.0002600537340567819
4522	non_tumor	SMARCA4	3.8912885	1.1844633	9.97132780585684e-05	0.00026262881219964987
4523	non_tumor	DCAF15	3.8894064	1.006126	0.00010048965302812578	0.0002646200385047769
4524	non_tumor	NUDT22	3.8877165	1.3433796	0.00010119166530906369	0.0002664146780812659
4525	non_tumor	RASGRP2	3.8859308	1.1820602	0.0001019385944596956	0.0002683268227596443
4526	non_tumor	TLK1	3.8855274	0.6468451	0.00010210797458747762	0.0002687182534294461
4527	non_tumor	LPAR6	3.8841064	1.0045809	0.00010270695761758382	0.00027023988565047665
4528	non_tumor	RGCC	3.8810337	0.7564808	0.00010401341225028376	0.00027362200615850806
4529	non_tumor	ATP8A1	3.8801696	1.2586169	0.00010438366888675201	0.00027454045491501466
4530	non_tumor	COL21A1	3.878614	1.7634662	0.00010505326731702966	0.00027624567440557386
4531	non_tumor	PLCL2	3.8768473	1.0280694	0.00010581871492375398	0.00027820219590998264
4532	non_tumor	TNFRSF1B	3.8760023	0.94187874	0.0001061866561860117	0.00027911307524889386
4533	non_tumor	TOMM70	3.8747158	0.7321495	0.00010674924994237397	0.00028053512954932813
4534	non_tumor	DVL2	3.8738515	1.3311856	0.00010712868905881101	0.00028147537909569955
4535	non_tumor	DACT3	3.869454	1.5878799	0.00010907940929235865	0.00028642710343072277
4536	non_tumor	FAM20A	3.8680904	1.0799901	0.00010969099187095081	0.0002879748560570831
4537	non_tumor	NEO1	3.8660932	1.3778056	0.00011059267362330613	0.0002902248277318258
4538	non_tumor	MINDY1	3.86569	1.1895221	0.00011077559046574357	0.0002906461697363211
4539	non_tumor	WAPL	3.8654788	1.0798124	0.00011087151791684254	0.0002908391503295902
4540	non_tumor	CHFR	3.8643649	1.4204581	0.00011137861448755893	0.0002921104178993727
4541	non_tumor	METTL22	3.8632126	1.2148831	0.00011190549903641994	0.00029343305960770355
4542	non_tumor	ITCH	3.8605049	0.97978425	0.00011315294736898196	0.00029654790558085675
4543	non_tumor	SETMAR	3.8604858	0.9409856	0.00011316184118180102	0.00029654790558085675
4544	non_tumor	PLOD3	3.8604858	1.2640501	0.00011316184118180102	0.00029654790558085675
4545	non_tumor	MICAL3	3.8591416	0.85303587	0.00011378604923142602	0.0002981235774864091
4546	non_tumor	ZNF140	3.858911	1.4043734	0.00011389338187622848	0.0002983446549027041
4547	non_tumor	FAM160B1	3.8566642	0.99833536	0.0001149448915485604	0.0003009777800862587
4548	non_tumor	ZNF512	3.855416	1.1916722	0.00011553301308148168	0.0003024568185363744
4549	non_tumor	C4orf3	3.855224	0.20254052	0.00011562374481659355	0.00030263339410513146
4550	non_tumor	SH2B2	3.8533804	1.7219281	0.00011649819527566209	0.0003048607896503032
4551	non_tumor	TP53BP1	3.85242	1.5263466	0.00011695610464470587	0.0003059974734645505
4552	non_tumor	SS18L1	3.8514984	1.3586409	0.00011739729406704731	0.00030702817470492575
4553	non_tumor	DPH7	3.8510568	1.0891373	0.00011760925307810175	0.0003074587834893738
4554	non_tumor	TMX3	3.8503654	1.019901	0.00011794173963314808	0.0003082659826566778
4555	non_tumor	ORC4	3.849962	1.2638485	0.00011813609924425429	0.00030871190550398416
4556	non_tumor	STX12	3.849002	1.2574384	0.0001186000765594714	0.00030986206937085617
4557	non_tumor	PPM1K	3.8487716	0.938266	0.00011871168651844829	0.0003100913386991139
4558	non_tumor	VARS	3.8476	0.7116434	0.00011928057011313019	0.0003114521595681933
4559	non_tumor	RBM8A	3.8464093	0.60448235	0.00011986141311625954	0.0003129059344617677
4560	non_tumor	ANKRD46	3.8447003	1.1102241	0.00012069986734920646	0.00031503150116565977
4561	non_tumor	YTHDC2	3.8438554	1.2952275	0.00012111642386071998	0.0003160552654771408
4562	non_tumor	IFT20	3.8425112	0.7299749	0.00012178192194777385	0.0003177281054751434
4563	non_tumor	OGG1	3.8416085	1.2665683	0.00012223068921717506	0.0003188349384797996
4564	non_tumor	IRF4	3.8412435	1.1006917	0.0001224125479166798	0.00031924524434610835
4565	non_tumor	SIN3A	3.8402066	1.9929743	0.00012293080320941466	0.000320532513563886
4566	non_tumor	GORASP2	3.8394768	0.85684633	0.00012329674056593738	0.00032142218890414246
4567	non_tumor	ZNF493	3.8391888	0.98088163	0.00012344147200870937	0.0003217349615338288
4568	non_tumor	TEAD2	3.8359818	1.5828869	0.0001250636698621329	0.0003258976705829999
4569	non_tumor	SDE2	3.8358667	0.6004549	0.0001251223247145945	0.000325985162685969
4570	non_tumor	TCP11L2	3.8350985	1.2006874	0.00012551402023209846	0.0003269401272498629
4571	non_tumor	LYRM2	3.8347912	1.9699136	0.0001256710218314691	0.0003272834986506583
4572	non_tumor	EIF2B4	3.8342535	2.5078046	0.00012594622015023332	0.00032786881023687817
4573	non_tumor	DYNC1LI1	3.833063	1.4945345	0.00012655761061388965	0.00032939443787732034
4574	non_tumor	PLA2G15	3.8324099	1.0822941	0.00012689407582016065	0.00033020404354563526
4575	non_tumor	SUPT16H	3.8317955	0.49521968	0.0001272115189827544	0.00033096383581622134
4576	non_tumor	ACAD8	3.8297598	0.94089806	0.00012826840379051802	0.0003336467305321499
4577	non_tumor	LAMTOR3	3.8280122	1.1986609	0.00012918232573789235	0.0003359567566909013
4578	non_tumor	SOX17	3.8276665	2.228393	0.00012936382698548016	0.0003363614769268396
4579	non_tumor	B3GNT9	3.826687	1.8499738	0.00012987938648231624	0.00033761959037487257
4580	non_tumor	AMD1	3.8266487	0.9958609	0.00012989964390404198	0.00033761959037487257
4581	non_tumor	TARBP2	3.8222895	2.3316185	0.00013221830832199047	0.00034357728340048626
4582	non_tumor	NUDT21	3.8214254	0.9290219	0.00013268256319763462	0.0003447147624311123
4583	non_tumor	TRMT13	3.821195	1.874348	0.00013280662365982866	0.0003449260612577971
4584	non_tumor	TMEM115	3.8211758	1.0154233	0.00013281696696378477	0.0003449260612577971
4585	non_tumor	PNPLA7	3.8209262	1.4358923	0.00013295149900562647	0.00034520646905216395
4586	non_tumor	SNX6	3.8152418	0.8210841	0.00013604965787898052	0.0003529962048494762
4587	non_tumor	ARID4A	3.8152225	0.9575569	0.00013606023898260315	0.0003529962048494762
4588	non_tumor	ANKIB1	3.8142817	1.0981425	0.00013657966380168816	0.00035427309321379817
4589	non_tumor	GPKOW	3.812822	1.6859393	0.0001373889994274184	0.000356301319744131
4590	non_tumor	MFSD14A	3.8119195	1.2861924	0.0001378917682324167	0.00035753385268002245
4591	non_tumor	DOCK11	3.8101912	1.8042907	0.00013885935766896467	0.0003598990889294522
4592	non_tumor	ARL15	3.8089046	1.3971684	0.0001395838231092422	0.0003617046516694438
4593	non_tumor	ZNF598	3.8080404	0.84008914	0.00014007240136722454	0.00036289836016966005
4594	non_tumor	ATG12	3.8078098	0.93013084	0.00014020296068674906	0.00036316422538986933
4595	non_tumor	ADAMTS7	3.807618	1.3210895	0.00014031184766861185	0.00036332967813214946
4596	non_tumor	CCDC102A	3.8075986	1.1229693	0.00014032274074652948	0.00036332967813214946
4597	non_tumor	CDR2	3.806485	1.2702147	0.0001409559038958863	0.0003648964028756682
4598	non_tumor	CCHCR1	3.8059857	1.1482629	0.00014124060827259394	0.0003655606185438423
4599	non_tumor	DCAF10	3.8044877	1.2085377	0.00014209797449604036	0.0003676332548764993
4600	non_tumor	CDK5RAP2	3.8033931	1.1026592	0.00014272760850670782	0.00036918874733735086
4601	non_tumor	TMCO1	3.803028	0.97205395	0.00014293806973663268	0.000369659576290639
4602	non_tumor	BLOC1S5	3.8005702	1.0676616	0.00014436354875213493	0.0003732718135429182
4603	non_tumor	CAVIN3	3.7983425	0.3279973	0.0001456669426363547	0.00037649212972506237
4604	non_tumor	VPS52	3.7981505	1.0194165	0.00014577982146692073	0.00037670897006501704
4605	non_tumor	TMEM44	3.7980351	0.94363344	0.00014584758829558586	0.0003768091736565345
4606	non_tumor	REPS1	3.796691	1.5004948	0.00014664039620358415	0.00037878216809502914
4607	non_tumor	RFFL	3.7958844	1.0160252	0.0001471180268965674	0.00037994041597488236
4608	non_tumor	BZW1	3.7943866	0.3828717	0.00014800894403990277	0.00038216532670454033
4609	non_tumor	ENTR1	3.7935417	1.1071216	0.0001485137511625979	0.0003833925993270005
4610	non_tumor	SLC25A34	3.7924662	1.9434867	0.00014915857758950052	0.0003849638995201631
4611	non_tumor	C11orf74	3.7924278	0.95569617	0.0001491816557842023	0.0003849638995201631
4612	non_tumor	C1orf174	3.7921205	1.3116665	0.00014936640240331003	0.0003853641322822993
4613	non_tumor	REV3L	3.7903154	1.0461999	0.00015045614624818927	0.00038809862848461285
4614	non_tumor	FAM210A	3.789893	1.1768346	0.00015071227134793067	0.0003886821632897625
4615	non_tumor	ASXL2	3.7890096	1.2324629	0.00015124913261900703	0.00038998933262881445
4616	non_tumor	TEK	3.7874732	1.9532043	0.00015218709487934158	0.0003923299998495997
4617	non_tumor	TMOD2	3.78707	1.3546035	0.00015243421576068727	0.00039276372941843247
4618	non_tumor	SPIRE1	3.7870507	1.290131	0.00015244599283858993	0.00039276372941843247
4619	non_tumor	THUMPD1	3.7870507	1.1062036	0.00015244599283858993	0.00039276372941843247
4620	non_tumor	HSD17B11	3.7850919	1.1883452	0.00015365176437287905	0.00039579184171991316
4621	non_tumor	RNF40	3.785015	1.0558655	0.00015369923196812324	0.00039583566814378166
4622	non_tumor	CIB2	3.784439	1.2941229	0.0001540556791609029	0.0003966750629424358
4623	non_tumor	GPATCH2	3.783671	1.1008091	0.0001545321525721254	0.00039782311727718086
4624	non_tumor	FAM174C	3.7812512	0.9998942	0.00015604212619527378	0.0004016308032249839
4625	non_tumor	ATP6V0E1	3.7806752	0.83371484	0.00015640368491562248	0.00040248170590640684
4626	non_tumor	KAT7	3.7793307	1.0844144	0.00015725039056081692	0.0004045804783272958
4627	non_tumor	FAM234A	3.7786396	0.635247	0.00015768751714824949	0.00040562484620877633
4628	non_tumor	ARMC1	3.7781787	1.3235239	0.00015797956992354264	0.00040621532143742976
4629	non_tumor	ZSWIM7	3.7778714	1.130028	0.0001581745545011797	0.0004066362459268856
4630	non_tumor	CDC37L1	3.7772567	1.2531812	0.00015856520330197993	0.00040755991942241157
4631	non_tumor	RNASEH1	3.7755668	1.0894597	0.00015964417438284022	0.00041017097818307123
4632	non_tumor	WDFY3	3.7743955	1.497139	0.00016039614796674816	0.00041202156744501826
4633	non_tumor	ANKRD13A	3.7738385	0.7890543	0.00016075481139301654	0.00041286129983924695
4634	non_tumor	UTP6	3.77284	0.8360199	0.00016139982260832613	0.0004144359727900085
4635	non_tumor	ZDHHC17	3.772456	1.3690846	0.00016164855166784592	0.0004149926673076558
4636	non_tumor	HEPH	3.7720141	1.4450239	0.00016193503596457655	0.00041564605005283686
4637	non_tumor	RALA	3.7718413	0.64229554	0.00016204726850832773	0.00041585200317299976
4638	non_tumor	ICE2	3.7715917	1.0530237	0.0001622095114032256	0.0004161861881601118
4639	non_tumor	EHMT1	3.771342	0.7427458	0.00016237190713339362	0.00041652063329777986
4640	non_tumor	GPR89B	3.7696137	0.878411	0.00016350038786197232	0.0004192499588538008
4641	non_tumor	KANK1	3.7677703	1.0551009	0.0001647122319771368	0.00042227408111219404
4642	non_tumor	RPRD2	3.7676358	1.0704845	0.00016480092536611747	0.00042236734355887193
4643	non_tumor	PPP3CC	3.7676165	0.87044215	0.00016481359951766415	0.00042236734355887193
4644	non_tumor	CXorf40A	3.7670596	1.1011142	0.00016518154907398797	0.00042322684306400464
4645	non_tumor	PIGK	3.767002	1.9002436	0.00016521965689919162	0.0004232410524981657
4646	non_tumor	GLB1	3.7659843	1.2236006	0.00016589426048829734	0.0004248854379954461
4647	non_tumor	TBKBP1	3.7655425	1.7825478	0.00016618781853185087	0.0004255534407559097
4648	non_tumor	ITPR2	3.7629693	0.99504036	0.00016790785404383206	0.0004298732099392809
4649	non_tumor	PSEN1	3.7623546	0.92632633	0.0001683210787397872	0.00043084627441113707
4650	non_tumor	PRPF38A	3.7621434	0.72128516	0.00016846334553483384	0.000431125529683357
4651	non_tumor	ROCK2	3.7620091	0.94421256	0.00016855393783502367	0.00043125381367630666
4652	non_tumor	STX10	3.7619708	0.6694757	0.00016857982976529575	0.00043125381367630666
4653	non_tumor	FAM199X	3.7596085	1.1100744	0.00017017939336323962	0.00043517445503352126
4654	non_tumor	PLEKHG3	3.7586484	1.0444375	0.00017083369467660013	0.00043676167651582386
4655	non_tumor	RAB34	3.7558446	1.3886646	0.00017275782266997912	0.0004415073100795102
4656	non_tumor	CLCN5	3.7545388	0.9462108	0.000173660932473004	0.000443728091268745
4657	non_tumor	CDC42SE2	3.7512934	0.67811984	0.00017592469341843608	0.00044933565829295187
4658	non_tumor	GRK3	3.7506404	0.9401014	0.00017638346495512446	0.0004504189150268581
4659	non_tumor	SULT1A1	3.7486818	1.2209917	0.00017776653897039275	0.00045386161334456194
4660	non_tumor	RHOT2	3.7471838	0.39624462	0.00017883105779705223	0.00045648980542931756
4661	non_tumor	UBE2D4	3.7467997	1.3476391	0.00017910497524421213	0.0004570992476387727
4662	non_tumor	POLE	3.7459548	1.6062304	0.00017970898288635135	0.00045855071840533864
4663	non_tumor	WDR7	3.7416532	1.5244585	0.00018281373809251513	0.000466289828831733
4664	non_tumor	GNL3	3.7415762	0.85016316	0.0001828696357268575	0.000466340891735863
4665	non_tumor	SEPTIN6	3.7408082	1.1133336	0.00018342949650607582	0.0004676768528022702
4666	non_tumor	TRABD	3.7400784	0.86518675	0.00018396285643545695	0.0004689447358203705
4667	non_tumor	HDHD2	3.739752	1.0726006	0.00018420193653422782	0.0004694417989090384
4668	non_tumor	UBXN1	3.7397134	1.1905679	0.00018423008280004654	0.0004694417989090384
4669	non_tumor	EIF1AX	3.7390797	0.77351135	0.00018469508029923446	0.0004705344284063994
4670	non_tumor	MED6	3.7381773	0.85046715	0.00018535925446256594	0.00047213395835869727
4671	non_tumor	SYTL2	3.7380428	1.2807045	0.00018545836590242004	0.0004722938557993056
4672	non_tumor	RSPRY1	3.7378123	1.1090957	0.00018562838713701227	0.0004726342362403302
4673	non_tumor	GOSR1	3.7371595	0.7045399	0.000186110910001089	0.00047376999768784854
4674	non_tumor	ZNF593	3.735892	1.0585517	0.00018705093961782503	0.00047606973039993923
4675	non_tumor	SENP2	3.734855	0.7924346	0.0001878233724431361	0.0004779420898621541
4676	non_tumor	SEMA3B	3.7338371	1.4981995	0.00018858441561329285	0.00047978473950706217
4677	non_tumor	DOP1A	3.732781	1.1861515	0.00018937724129928225	0.0004817075112344561
4678	non_tumor	YLPM1	3.7326465	1.2001781	0.0001894783708194153	0.0004818704488183839
4679	non_tumor	BRAP	3.7324739	1.1528165	0.00018960846907168256	0.00048210697985010367
4680	non_tumor	TTC23	3.7320514	1.2708806	0.00018992684055536607	0.000482822036678789
4681	non_tumor	RPIA	3.7306685	0.925869	0.00019097229999900855	0.00048538481724425366
4682	non_tumor	NOL9	3.7292092	1.3160164	0.00019208170664555016	0.0004881090954015368
4683	non_tumor	MARF1	3.7290938	0.98698103	0.00019216954884843318	0.0004882368639429113
4684	non_tumor	POLR3H	3.7259636	1.0808924	0.00019457042275075693	0.0004942400537256866
4685	non_tumor	NCK1	3.7251763	0.89401454	0.00019517874484337787	0.00049568841842013
4686	non_tumor	SEC24A	3.7247539	1.1887187	0.00019550589790100982	0.0004964222818748438
4687	non_tumor	PDGFC	3.724293	1.1600766	0.0001958633797856758	0.0004972328536043387
4688	non_tumor	ADAMTS13	3.7238321	1.1470665	0.00019622147581021317	0.0004980446675612479
4689	non_tumor	ABI2	3.7217004	1.5071646	0.0001978856866956312	0.0005021706668625175
4690	non_tumor	CPNE3	3.7216043	0.9776218	0.000197960962403998	0.0005022636325057908
4691	non_tumor	MARCKSL1	3.7156706	0.5733108	0.00020266556151640248	0.0005138991355033553
4692	non_tumor	AKIRIN1	3.714307	1.5140989	0.00020376129380663788	0.000516576808445227
4693	non_tumor	CTHRC1	3.7128475	0.6435916	0.00020494035570043257	0.0005194646535480153
4694	non_tumor	ARMCX2	3.7121563	1.2454271	0.00020550109278881417	0.0005207844032109586
4695	non_tumor	INO80	3.7120218	1.133741	0.00020561029221905988	0.0005209595669129318
4696	non_tumor	TNFSF12	3.710351	1.4172727	0.00020697204141034074	0.0005243076582053419
4697	non_tumor	AP3M1	3.7096214	1.0977855	0.00020756948252600462	0.0005257186543010538
4698	non_tumor	EGLN1	3.708661	1.5510516	0.0002083580572957419	0.0005276130973563321
4699	non_tumor	ANKRD16	3.7082386	1.3564612	0.00020870592084263855	0.0005283910321606186
4700	non_tumor	PLK3	3.706203	0.9596071	0.00021038964960373816	0.0005325500809249052
4701	non_tumor	CCNB1IP1	3.7037833	0.97147286	0.00021240765660946207	0.0005374488457484501
4702	non_tumor	KRBOX4	3.7037833	1.1581912	0.00021240765660946207	0.0005374488457484501
4703	non_tumor	AASDHPPT	3.7013445	1.9084324	0.0002144600632983977	0.0005424308041939236
4704	non_tumor	MKLN1	3.7002306	0.9056695	0.00021540356414225792	0.0005447111919690794
